run_group,t,trial,prompt_id,concurrency,n,model,engine,prompt_length,ttft_ms,client_decode_ms,tokens_predicted,tokens_evaluated,tokens_cached,stop_type,truncated,prompt_ms,prompt_per_token_ms,prompt_per_second,predicted_ms,predicted_per_token_ms,predicted_per_second,wall_ms,nodes_cpu_pct,nodes_net_rx_kb,nodes_net_tx_kb,peak_memory_mb
turboquant,46,2,1,1,4,granite-4.1-8b-q4_k_m,turboquant,short,198,1935,14,1,31,stop,False,149.789,149.789,6.6760576544339045,1936.762,138.34014285714287,7.22855983337137,2134,"0.0,0.0,0.0","2.4,2.4,2.4","0.0,0.0,0.0",N/A
turboquant,46,2,2,1,4,granite-4.1-8b-q4_k_m,turboquant,short,2353,31188,190,20,12,stop,False,2313.325,115.66624999999999,8.64556428517394,31189.195,164.15365789473685,6.091853284446745,33541,"0.1,0.1,0.1","4946.9,4643.6,4771.9","3712.5,3339.8,76813.9",N/A
turboquant,46,2,3,1,4,granite-4.1-8b-q4_k_m,turboquant,short,203,14810,96,1,31,stop,False,148.581,148.581,6.730335641838459,14811.115,154.28244791666665,6.481618703250903,15013,"0.1,0.1,0.1","1992.2,1823.1,1917.4","1587.1,1420.4,32729.2",N/A
turboquant,46,3,1,1,4,granite-4.1-8b-q4_k_m,turboquant,short,198,1936,14,1,31,stop,False,148.418,148.418,6.737727229850827,1937.581,138.39864285714285,7.225504378913707,2135,"0.0,0.0,0.0","3.7,3.2,3.6","0.1,0.0,0.0",N/A
turboquant,46,3,2,1,4,granite-4.1-8b-q4_k_m,turboquant,short,2350,20082,128,20,12,stop,False,2311.752,115.5876,8.651447041032084,20083.147,156.8995859375,6.373503116817299,22432,"0.1,0.1,0.1","3347.8,2927.4,3147.8","2496.4,2166.3,51674.5",N/A
turboquant,46,3,3,1,4,granite-4.1-8b-q4_k_m,turboquant,short,201,3297,23,1,31,stop,False,147.715,147.715,6.7697931828182645,3298.711,143.42221739130434,6.972420439377684,3499,"0.1,0.1,0.1","129.6,117.9,146.0","100.9,103.1,2422.4",N/A
vanilla,46,1,1,1,8,granite-4.1-8b-q4_k_m,vanilla,long,19870,143104,906,160,9,stop,False,19824.586,123.9036625,8.070786446687967,143105.443,157.95302759381897,6.330996089366077,162975,"0.1,0.1,0.1,0.1,0.1,0.1,0.1","25518.7,23339.5,23296.6,23308.7,23266.4,23386.2,23859.7","27377.3,17966.7,17960.9,17853.6,17850.6,18013.1,365586.1",N/A
vanilla,46,1,2,1,8,granite-4.1-8b-q4_k_m,vanilla,long,3938,159499,1024,34,9,length,True,3741.59,110.04676470588235,9.08704588156372,159499.871,155.7615927734375,6.4200678883307685,163437,"0.1,0.1,0.1,0.1,0.1,0.1,0.1","28397.7,22789.0,22794.6,22871.9,23473.4,23517.0,24185.4","26657.7,17201.8,17345.7,17957.6,17757.6,17901.1,413166.6",N/A
vanilla,46,1,3,1,8,granite-4.1-8b-q4_k_m,vanilla,long,3973,146115,945,34,9,stop,False,3740.851,110.0250294117647,9.088841015052456,146115.928,154.62002962962964,6.4674673934247595,150088,"0.1,0.1,0.1,0.1,0.1,0.1,0.1","26017.0,20930.6,20896.6,20950.1,21623.4,21634.5,22311.7","24131.1,15901.6,15821.0,16554.5,16475.2,16452.7,381344.3",N/A
vanilla,46,2,1,1,8,granite-4.1-8b-q4_k_m,vanilla,long,19963,135510,859,160,9,stop,False,19779.425,123.62140624999999,8.089213917998123,135511.327,157.75474621653083,6.33895349574726,155473,"0.1,0.1,0.1,0.1,0.1,0.1,0.1","24124.9,22233.2,22222.5,22255.2,22245.1,22268.6,22755.1","25727.3,17103.4,17152.1,17213.0,17208.3,17174.7,346567.3",N/A
vanilla,46,2,2,1,8,granite-4.1-8b-q4_k_m,vanilla,long,3915,150710,972,34,9,stop,False,3732.96,109.79294117647059,9.108053662509107,150711.277,155.05275411522635,6.449417849468556,154625,"0.1,0.1,0.1,0.1,0.1,0.1,0.1","26769.1,21543.6,21534.4,21558.1,22229.8,22181.0,22918.2","24968.9,16458.1,16471.6,17041.4,17049.6,16834.6,392252.7",N/A
vanilla,46,2,3,1,8,granite-4.1-8b-q4_k_m,vanilla,long,3915,143346,928,34,9,stop,False,3730.684,109.726,9.113610265570601,143347.197,154.46896228448276,6.473792438369061,147261,"0.1,0.1,0.1,0.1,0.1,0.1,0.1","25446.7,20538.4,20496.9,20523.9,21193.8,21208.4,21855.5","23554.9,15738.8,15698.4,16270.4,16271.6,16222.6,374498.7",N/A
vanilla,46,3,1,1,8,granite-4.1-8b-q4_k_m,vanilla,long,19964,147285,929,160,9,stop,False,19788.203,123.67626875,8.085625561856222,147286.195,158.54272874058128,6.307447890822354,167249,"0.1,0.1,0.1,0.1,0.1,0.1,0.1","26253.9,23896.9,23927.3,23872.7,23922.7,23895.2,24485.9","28114.8,18356.8,18433.8,18290.9,18428.4,18367.9,374918.7",N/A
vanilla,46,3,2,1,8,granite-4.1-8b-q4_k_m,vanilla,long,3916,147863,956,34,9,stop,False,3723.705,109.52073529411764,9.130691072466805,147864.654,154.67014016736402,6.465372042192044,151780,"0.1,0.1,0.1,0.1,0.1,0.1,0.1","26266.4,21107.6,21083.8,21117.1,21132.4,21827.8,22507.0","24460.3,16127.4,16106.2,16130.9,16736.1,16740.4,385818.0",N/A
vanilla,46,3,3,1,8,granite-4.1-8b-q4_k_m,vanilla,long,3907,151070,976,34,9,stop,False,3727.011,109.6179705882353,9.122591803458588,151071.075,154.78593750000002,6.460535214964214,154978,"0.1,0.1,0.1,0.1,0.1,0.1,0.1","26917.8,21664.0,21609.5,21624.2,21669.8,22387.2,23002.3","25027.2,16445.2,16381.5,16418.8,17085.5,17146.3,393773.0",N/A
vanilla,46,1,1,1,8,granite-4.1-8b-q4_k_m,vanilla,medium,3903,98896,653,35,9,stop,False,3857.767,110.22191428571428,9.072605992015589,98896.91,151.4500918836141,6.602835214972844,102799,"0.1,0.1,0.1,0.1,0.1,0.1,0.1","17724.7,14353.3,14369.3,14386.2,15084.6,15126.0,15531.5","15582.2,10905.1,11017.0,11620.6,11622.6,11693.7,263469.7",N/A
vanilla,46,1,2,1,8,granite-4.1-8b-q4_k_m,vanilla,medium,2628,89201,593,22,11,stop,False,2471.601,112.3455,8.901113084191177,89202.325,150.42550590219224,6.647808787495169,91830,"0.1,0.1,0.1,0.1,0.1,0.1,0.1","15949.8,12988.9,12983.9,12968.7,12966.6,12983.3,13815.8","13857.9,9966.0,10041.7,10006.1,9966.3,10377.0,239173.6",N/A
vanilla,46,1,3,1,8,granite-4.1-8b-q4_k_m,vanilla,medium,2713,136765,886,23,9,stop,False,2579.767,112.16378260869564,8.915533844723187,136766.089,154.3635316027088,6.478214054947494,139478,"0.1,0.1,0.1,0.1,0.1,0.1,0.1","24273.5,19581.7,19547.0,19575.7,19511.0,19572.8,20647.7","22240.1,15036.8,15008.5,15026.5,14831.7,15382.8,357347.8",N/A
vanilla,46,2,1,1,8,granite-4.1-8b-q4_k_m,vanilla,medium,4019,98063,648,35,9,stop,False,3841.065,109.74471428571428,9.11205616150729,98063.941,151.33324228395063,6.607933491067833,102082,"0.1,0.1,0.1,0.1,0.1,0.1,0.1","17443.2,14167.2,14180.0,14156.8,14833.2,14859.1,15317.6","15402.6,10955.9,10982.8,11524.6,11424.7,11468.9,261487.0",N/A
vanilla,46,2,2,1,8,granite-4.1-8b-q4_k_m,vanilla,medium,2616,159077,1024,22,11,length,True,2471.348,112.334,8.902024320330444,159078.035,155.3496435546875,6.437092336474988,161694,"0.1,0.1,0.1,0.1,0.1,0.1,0.1","28462.2,22931.8,22869.3,22844.9,22831.9,22867.5,24070.2","26507.4,17377.4,17341.6,17276.8,17165.1,17610.3,413247.8",N/A
vanilla,46,2,3,1,8,granite-4.1-8b-q4_k_m,vanilla,medium,2997,147905,958,23,9,stop,False,2578.529,112.10995652173914,8.919814359272282,147906.492,154.3909102296451,6.477065252822033,150903,"0.1,0.1,0.1,0.1,0.1,0.1,0.1","26215.8,21097.3,21121.2,21130.2,21100.5,21639.7,22299.6","24362.9,16121.3,16227.1,16242.2,16505.1,16617.1,386551.1",N/A
vanilla,46,3,1,1,8,granite-4.1-8b-q4_k_m,vanilla,medium,4038,85892,570,35,9,stop,False,3841.981,109.77088571428573,9.109883677196736,85893.758,150.69080350877192,6.636105035711675,89931,"0.1,0.1,0.1,0.1,0.1,0.1,0.1","15391.2,12485.6,12499.7,12497.7,13170.4,13225.8,13591.6","13356.3,9517.9,9556.3,10136.5,10091.0,10220.5,229940.2",N/A
vanilla,46,3,2,1,8,granite-4.1-8b-q4_k_m,vanilla,medium,2611,110539,728,22,11,stop,False,2477.657,112.62077272727274,8.879356585677517,110540.434,151.84125549450548,6.585825418416578,113150,"0.1,0.1,0.1,0.1,0.1,0.1,0.1","19586.5,15887.9,15841.9,15826.4,15812.0,15889.5,16846.8","17415.6,12295.2,12238.9,12274.6,12176.4,12695.5,293755.0",N/A
vanilla,46,3,3,1,8,granite-4.1-8b-q4_k_m,vanilla,medium,2727,124952,815,23,9,stop,False,2578.869,112.12473913043479,8.918638364337234,124953.807,153.317554601227,6.522410317598406,127680,"0.1,0.1,0.1,0.1,0.1,0.1,0.1","22286.3,18042.7,17947.3,17960.7,17989.7,18003.4,19061.2","20075.7,13790.1,13639.7,13653.4,13753.3,14166.2,328944.0",N/A
vanilla,46,1,1,1,8,granite-4.1-8b-q4_k_m,vanilla,short,2629,1886,14,23,9,stop,False,2581.264,112.2288695652174,8.910363294881886,1887.787,134.84192857142858,7.416090904323421,4515,"0.1,0.1,0.1,0.1,0.1,0.1,0.1","473.8,413.6,412.9,413.6,413.5,415.3,840.1","286.8,221.6,222.2,221.9,221.4,517.9,5649.4",N/A
vanilla,46,1,2,1,8,granite-4.1-8b-q4_k_m,vanilla,short,2319,14001,98,20,12,stop,False,2263.16,113.15799999999999,8.837201081673413,14002.602,142.88369387755102,6.99869924175521,16320,"0.1,0.1,0.1,0.1,0.1,0.1,0.1","2611.1,2159.4,2087.3,2150.4,2146.8,2160.6,2201.2","2038.1,1646.7,1633.9,1633.5,1623.8,1628.6,39123.0",N/A
vanilla,46,1,3,1,8,granite-4.1-8b-q4_k_m,vanilla,short,2328,3332,24,20,12,stop,False,2260.405,113.02025,8.847971934233025,3333.645,138.901875,7.199326862938316,5660,"0.1,0.1,0.1,0.1,0.1,0.1,0.1","742.2,591.1,569.8,634.1,632.0,636.2,610.0","488.8,392.6,393.4,395.0,387.4,396.8,9681.3",N/A
vanilla,46,2,1,1,8,granite-4.1-8b-q4_k_m,vanilla,short,205,1856,14,1,31,stop,False,145.179,145.179,6.888048546966159,1857.946,132.71042857142857,7.535202853043091,2062,"0.0,0.0,0.0,0.0,0.0,0.0,0.0","1.7,1.7,1.3,1.2,1.3,1.3,1.7","0.0,0.0,0.0,0.0,0.0,0.0,0.0",N/A
vanilla,46,2,2,1,8,granite-4.1-8b-q4_k_m,vanilla,short,2309,10925,76,20,12,stop,False,2258.84,112.94200000000001,8.854102105505481,10926.899,143.77498684210525,6.955312756162568,13235,"0.1,0.1,0.1,0.1,0.1,0.1,0.1","1893.5,1542.9,1653.9,1647.9,1647.8,1652.6,1693.3","1554.5,1238.5,1270.8,1266.8,1258.7,1267.9,30247.2",N/A
vanilla,46,2,3,1,8,granite-4.1-8b-q4_k_m,vanilla,short,206,3285,24,1,31,stop,False,141.975,141.975,7.043493572812115,3286.809,136.950375,7.301915018487536,3492,"0.1,0.1,0.1,0.1,0.1,0.1,0.1","205.7,146.2,151.8,167.1,168.7,167.8,174.8","166.1,117.2,119.2,134.4,135.8,134.5,3226.4",N/A
vanilla,46,3,1,1,8,granite-4.1-8b-q4_k_m,vanilla,short,204,1841,14,1,31,stop,False,142.532,142.532,7.015968343950831,1842.884,131.63457142857143,7.596788511919361,2046,"0.0,0.0,0.0,0.0,0.0,0.0,0.0","2.1,2.1,2.2,2.1,2.1,2.2,2.2","0.0,0.0,0.0,0.0,0.0,0.0,0.1",N/A
vanilla,46,3,2,1,8,granite-4.1-8b-q4_k_m,vanilla,short,214,32224,222,1,31,stop,False,147.774,147.774,6.767090286518603,32225.843,145.16145495495496,6.888881075973714,32439,"0.1,0.1,0.1,0.1,0.1,0.1,0.1","5202.0,4249.6,4256.2,4256.9,4254.5,4256.0,4447.8","4293.4,3451.9,3489.4,3487.1,3472.4,3486.9,83488.1",N/A
vanilla,46,3,3,1,8,granite-4.1-8b-q4_k_m,vanilla,short,239,3140,23,1,31,stop,False,143.356,143.356,6.975641061413544,3141.123,136.5705652173913,7.322222020595818,3379,"0.1,0.1,0.1,0.1,0.1,0.1,0.1","139.1,152.7,153.7,153.3,154.0,132.9,160.5","125.3,117.3,117.0,119.6,119.3,102.8,2823.0",N/A
turboquant,46,1,1,1,8,granite-4.1-8b-q4_k_m,turboquant,long,19205,189911,779,160,9,stop,False,19164.655,119.77909374999999,8.348702337714924,189912.27,243.78982028241333,4.10189399558017,209116,"1.6,0.7,0.1,0.1,0.1,0.1,0.1","25243.5,21436.7,21413.2,21388.0,21380.8,21460.6,21704.5","26650.1,16020.9,16088.8,16056.8,16022.5,16058.8,314465.1",N/A
turboquant,46,1,2,1,8,granite-4.1-8b-q4_k_m,turboquant,long,3929,199047,869,34,9,stop,False,3852.078,113.29641176470588,8.826404865114363,199048.706,229.05489758342924,4.365765633261639,202977,"1.6,0.7,0.1,0.1,0.1,0.1,0.1","27652.1,20333.0,20173.5,20326.0,21049.1,21055.1,21364.3","25478.0,14962.3,14822.8,15545.5,15554.6,15551.3,350732.7",N/A
turboquant,46,1,3,1,8,granite-4.1-8b-q4_k_m,turboquant,long,3935,185145,823,34,9,stop,False,3862.089,113.59085294117646,8.803525760281547,185145.951,224.9647035236938,4.445141768182659,189080,"1.6,0.7,0.1,0.1,0.1,0.1,0.1","26078.3,19247.9,19189.7,19186.8,19904.1,19797.4,20196.1","23897.3,14164.3,14125.8,14705.3,14732.4,14646.4,332206.7",N/A
turboquant,46,2,1,1,8,granite-4.1-8b-q4_k_m,turboquant,long,19218,179678,748,160,9,stop,False,19146.666,119.6666625,8.356546251968881,179679.337,240.21301737967914,4.162971727795278,198897,"1.6,0.7,0.1,0.1,0.1,0.1,0.1","24176.5,20649.8,20560.3,20661.5,20645.7,20672.1,20860.2","25586.2,15588.6,15526.5,15599.5,15558.6,15571.3,301890.0",N/A
turboquant,46,2,2,1,8,granite-4.1-8b-q4_k_m,turboquant,long,3921,248332,1024,34,9,length,True,3850.181,113.24061764705883,8.83075367106118,248333.468,242.51315234375,4.123487696793249,252254,"1.6,0.7,0.1,0.1,0.1,0.1,0.1","32949.7,24206.0,24197.6,24179.8,24841.7,24953.4,25290.4","30940.5,17713.5,17721.8,18261.4,18216.2,18191.2,413400.0",N/A
turboquant,46,2,3,1,8,granite-4.1-8b-q4_k_m,turboquant,long,3938,206245,892,34,9,stop,False,3855.405,113.39426470588236,8.818788168817543,206246.956,231.2185605381166,4.324912315311941,210184,"1.6,0.8,0.1,0.1,0.1,0.1,0.1","28475.1,20917.2,20758.9,20932.3,21606.1,21582.7,21918.2","26292.7,15381.4,15172.0,15987.8,15976.4,15915.6,360043.5",N/A
turboquant,46,3,1,1,8,granite-4.1-8b-q4_k_m,turboquant,long,19209,147896,639,160,9,stop,False,19136.55,119.6034375,8.360963705579113,147897.122,231.45089514866982,4.320570889810824,167106,"1.6,0.8,0.1,0.1,0.1,0.1,0.1","20589.3,18059.3,18066.1,18086.1,18019.7,18056.8,18258.5","21832.2,13640.8,13647.9,13696.0,13627.7,13656.6,257941.4",N/A
turboquant,46,3,2,1,8,granite-4.1-8b-q4_k_m,turboquant,long,3935,206519,894,34,9,stop,False,3863.595,113.63514705882352,8.800094212773336,206520.254,231.00699552572706,4.328873234874097,210454,"1.7,0.8,0.1,0.1,0.1,0.1,0.1","28568.5,20959.2,21064.3,21035.0,20994.0,21626.4,22149.5","26347.5,15300.9,15455.4,15398.7,16002.4,15920.5,360941.7",N/A
turboquant,46,3,3,1,8,granite-4.1-8b-q4_k_m,turboquant,long,3926,209183,902,34,9,stop,False,3853.713,113.34450000000001,8.822660120252857,209184.681,231.91206319290467,4.311979231404616,213110,"1.7,0.8,0.1,0.1,0.1,0.1,0.1","28890.4,21257.1,21068.9,21231.4,21204.7,21993.3,22253.4","26660.7,15589.8,15467.0,15595.7,16106.2,16204.7,364045.1",N/A
turboquant,46,1,1,1,8,granite-4.1-8b-q4_k_m,turboquant,medium,4023,170624,772,35,9,stop,False,3984.858,113.85308571428573,8.78324898904804,170625.244,221.0171554404145,4.524535654290405,174647,"0.1,0.4,0.4,0.1,0.1,0.4,0.1","24519.5,18126.4,18085.6,18156.7,18768.1,18851.1,19192.3","22115.7,13192.0,13203.4,13888.6,13734.4,13901.5,311585.7",N/A
turboquant,46,1,2,1,8,granite-4.1-8b-q4_k_m,turboquant,medium,2616,188983,840,22,11,stop,False,2546.389,115.74495454545455,8.63968545261545,188984.349,224.98136785714283,4.444812517252421,191600,"0.1,0.4,0.4,0.1,0.1,0.4,0.1","26610.4,19591.9,19631.8,19626.4,19595.0,19620.9,20467.7","24317.3,14456.8,14496.0,14445.9,14439.2,14812.9,339029.3",N/A
turboquant,46,1,3,1,8,granite-4.1-8b-q4_k_m,turboquant,medium,2713,160836,742,23,9,stop,False,2642.709,114.90039130434782,8.703190551816338,160837.147,216.761653638814,4.613362110930754,163549,"0.1,0.4,0.4,0.1,0.1,0.4,0.1","23478.0,17357.8,17353.5,17350.0,17344.3,17304.5,18146.3","20948.9,12675.0,12739.2,12744.9,12720.0,13079.3,299473.5",N/A
turboquant,46,2,1,1,8,granite-4.1-8b-q4_k_m,turboquant,medium,4046,179754,802,35,9,stop,False,3977.114,113.63182857142857,8.80035120944484,179755.908,224.13454862842892,4.4616057904477895,183801,"0.1,0.4,0.4,0.1,0.1,0.4,0.1","25427.2,18778.6,18674.1,18777.4,19459.3,19481.8,19837.9","23176.9,13739.7,13753.0,14363.0,14361.3,14440.3,323695.3",N/A
turboquant,46,2,2,1,8,granite-4.1-8b-q4_k_m,turboquant,medium,2610,150558,705,22,11,stop,False,2540.11,115.45954545454546,8.66104223832826,150559.418,213.55945815602837,4.682536697903548,153169,"0.1,0.4,0.4,0.1,0.1,0.4,0.1","22060.6,16157.3,16320.2,16290.1,16253.8,16321.4,17150.8","19790.4,11947.7,12130.7,11999.6,11974.7,12479.5,284557.8",N/A
turboquant,46,2,3,1,8,granite-4.1-8b-q4_k_m,turboquant,medium,2721,207333,901,23,9,stop,False,2651.891,115.29960869565218,8.673056320942301,207334.476,230.11595560488345,4.345635214087598,210055,"0.1,0.4,0.4,0.1,0.1,0.4,0.1","28724.1,21151.4,21109.0,21107.9,21148.8,21163.5,22100.8","26454.6,15482.9,15525.5,15454.8,15507.5,15586.6,363711.0",N/A
turboquant,46,3,1,1,8,granite-4.1-8b-q4_k_m,turboquant,medium,4046,141488,666,35,9,stop,False,3973.437,113.52677142857142,8.808495013259302,141489.12,212.44612612612613,4.707075710132341,145534,"0.1,0.4,0.4,0.1,0.1,0.4,0.1","20928.6,15444.2,15462.9,15465.7,16132.4,16142.7,16511.8","18724.2,11385.8,11456.0,11444.8,11955.3,12023.9,268858.9",N/A
turboquant,46,3,2,1,8,granite-4.1-8b-q4_k_m,turboquant,medium,2606,186581,830,22,11,stop,False,2542.718,115.5780909090909,8.652158831612471,186582.364,224.79802891566266,4.448437581163887,189187,"0.1,0.4,0.4,0.1,0.1,0.4,0.1","26484.1,19574.9,19576.7,19533.4,19580.2,19501.3,19898.3","23986.5,14265.2,14358.1,14318.6,14346.8,14268.5,334601.0",N/A
turboquant,46,3,3,1,8,granite-4.1-8b-q4_k_m,turboquant,medium,2719,198400,871,23,9,stop,False,2645.999,115.04343478260868,8.692369120320908,198401.312,227.78566245694606,4.3900919364888065,201120,"0.1,0.4,0.5,0.1,0.2,0.4,0.1","27730.5,20459.3,20311.0,20264.5,20448.4,20301.8,20814.2","25414.3,15003.9,15053.6,14980.9,15020.5,15028.0,351162.7",N/A
turboquant,46,1,1,1,8,granite-4.1-8b-q4_k_m,turboquant,short,2688,2085,14,23,9,stop,False,2648.867,115.16813043478261,8.682957656990705,2086.493,149.0352142857143,6.709823613115405,4773,"0.1,0.1,0.1,0.1,0.1,0.1,0.1","535.8,434.5,435.7,435.7,435.2,435.4,399.1","329.9,222.6,225.5,225.4,225.6,225.8,5653.2",N/A
turboquant,46,1,2,1,8,granite-4.1-8b-q4_k_m,turboquant,short,2357,28229,170,20,12,stop,False,2318.922,115.9461,8.624697165320782,28230.12,166.0595294117647,6.0219368532616935,30586,"0.1,0.1,0.1,0.1,0.1,0.1,0.1","4999.0,3714.9,3821.0,3885.0,3821.5,3821.9,4006.4","4213.0,2861.2,2888.6,2883.4,2879.5,2896.4,68636.7",N/A
turboquant,46,1,3,1,8,granite-4.1-8b-q4_k_m,turboquant,short,2369,4047,27,20,12,stop,False,2318.96,115.94800000000001,8.624555835374478,4048.268,149.93585185185185,6.669518915249682,6416,"0.1,0.1,0.1,0.1,0.1,0.1,0.1","932.5,731.5,729.3,731.6,730.1,728.8,711.7","656.6,448.7,444.2,450.2,446.0,449.1,10900.4",N/A
turboquant,46,2,1,1,8,granite-4.1-8b-q4_k_m,turboquant,short,203,2164,15,1,31,stop,False,156.173,156.173,6.403155475018089,2165.53,144.36866666666668,6.926710782118003,2367,"0.1,0.1,0.1,0.1,0.1,0.1,0.1","10.4,25.8,3.6,25.7,25.8,25.8,26.8","6.8,17.2,0.0,17.3,17.1,17.3,403.7",N/A
turboquant,46,2,2,1,8,granite-4.1-8b-q4_k_m,turboquant,short,2355,26831,163,20,12,stop,False,2316.843,115.84214999999999,8.632436466346663,26832.745,164.61806748466256,6.074667351402177,29187,"0.1,0.1,0.1,0.1,0.1,0.1,0.1","4700.2,3643.5,3574.7,3472.3,3599.1,3582.4,3681.5","4015.1,2748.3,2746.4,2734.6,2751.6,2750.5,65360.0",N/A
turboquant,46,2,3,1,8,granite-4.1-8b-q4_k_m,turboquant,short,211,3388,23,1,31,stop,False,154.306,154.306,6.480629398727204,3389.804,147.38278260869566,6.785053059114922,3600,"0.1,0.1,0.1,0.1,0.1,0.1,0.1","160.0,115.2,114.3,136.6,137.3,136.3,141.9","132.3,86.0,85.2,102.8,103.3,102.9,2422.0",N/A
turboquant,46,3,1,1,8,granite-4.1-8b-q4_k_m,turboquant,short,222,1979,14,1,31,stop,False,174.042,174.042,5.7457395341354385,1980.373,141.45521428571428,7.069375314650321,2201,"0.0,0.0,0.0,0.0,0.0,0.0,0.0","2.1,2.0,2.1,2.1,2.1,3.4,2.0","0.0,0.0,0.0,0.0,0.0,0.5,0.0",N/A
turboquant,46,3,2,1,8,granite-4.1-8b-q4_k_m,turboquant,short,2358,27866,169,20,12,stop,False,2316.177,115.80885,8.63491866122494,27867.83,164.8984023668639,6.064340136996673,30224,"0.1,0.1,0.1,0.1,0.1,0.1,0.1","5108.5,3808.0,3790.8,3761.8,3803.0,3808.8,3903.5","4210.9,2850.4,2824.1,2850.0,2851.9,2866.3,68192.5",N/A
turboquant,46,3,3,1,8,granite-4.1-8b-q4_k_m,turboquant,short,222,3375,23,1,31,stop,False,167.092,167.092,5.98472697675532,3376.664,146.81147826086956,6.81145651447701,3598,"0.1,0.1,0.1,0.1,0.1,0.1,0.1","243.2,198.7,198.4,198.1,176.6,199.1,207.8","206.4,153.6,152.5,152.4,151.9,153.6,3632.3",N/A
